W,L,yearID,nameGiven,NameLast,teamID
78,84,1988,Howard Rodney,Edwards,CLE
78,84,1992,James Kenneth,Lefebvre,CHN
78,84,1996,Jay Thomas,Kelly,MIN
78,84,1996,Arthur Henry,Howe,OAK
78,84,1997,James Francis,Williams,BOS
78,84,1997,Felipe Rojas,Alou,MON
78,84,1999,Raymond Roger,Miller,BAL
78,84,2002,Robert Raymond,Boone,CIN
78,84,2004,Lee Louis,Mazzilli,BAL
78,84,2006,Eric Michael,Wedge,CLE
78,84,2006,Joseph Elliott,Girardi,FLO
78,84,2006,Dudley Michael,Hargrove,SEA
78,84,2007,Anthony,LaRussa,SLN
78,84,2009,Johnnie B.,Baker,CIN
78,84,2013,Michael Lorri,Scioscia,LAA
78,84,2015,John Edward,Farrell,BOS
78,84,2016,Robin Mark,Ventura,CHA
78,86,2015,Robin Mark,Ventura,CHA
77,74,1911,Hugh,Duffy,CHA
77,74,1939,William Harold,Terry,NY1
77,75,1921,Wilbert,Robinson,BRO
77,75,1938,Charles Dillon,Stengel,BSN
77,76,1909,Clark Calvin,Griffith,CIN
77,76,1928,Wilbert,Robinson,BRO
77,77,1914,William Joseph,Bradley,BRF
77,77,1916,Leo Alexander,Fohl,CLE
77,77,1922,William J.,Gleason,CHA
77,77,1932,William Boyd,McKechnie,BSN
77,77,1941,James Joseph,Dykes,CHA
77,77,1944,Joseph Edward,Cronin,BOS
77,77,1952,Philip Joseph,Cavarretta,CHN
77,77,1955,Edward Mayo,Smith,PHI
77,77,1957,Edward Mayo,Smith,PHI
77,82,1967,William Clyde,Hitchcock,ATL
77,83,1961,James Joseph,Dykes,CLE
77,83,1989,Thomas Charles,Lasorda,LAN
77,84,1973,Carroll Walter,Lockman,CHN
77,84,1985,James Gottfried,Frey,CHN
77,85,1962,William Clyde,Hitchcock,BAL
77,85,1965,John Joseph,Keane,NYA
77,85,1973,Charles William,Tanner,CHA
77,85,1974,Kenneth Joseph,Aspromonte,CLE
77,85,1974,John Aloysius,McKeon,KCA
77,85,1983,Douglas Lee,Rader,TEX
77,85,1985,Jackie Spencer,Moore,OAK
77,85,1987,James Louis,Fregosi,CHA
77,85,1988,Donald William,Zimmer,CHN
77,85,1990,Donald William,Zimmer,CHN
77,85,1990,John Francis,McNamara,CLE
77,85,1990,Nicholas Tomas,Leyva,PHI
77,85,1990,James Kenneth,Lefebvre,SEA
77,85,1997,Johnny Lane,Oates,TEX
77,85,1998,John Aloysius,McKeon,CIN
77,85,1998,Don Edward,Baylor,COL
77,85,1999,David Allen,Johnson,LAN
77,85,1999,Terry Jon,Francona,PHI
77,85,2000,Anthony Joseph,Muser,KCA
77,85,2003,Michael Lorri,Scioscia,ANA
77,85,2005,Robert Paul,Melvin,ARI
77,85,2010,Kenneth Edward,Macha,MIL
77,85,2011,Terry Lee,Collins,NYN
77,85,2014,Michael Patrick,Redmond,MIA
77,85,2014,Harry Ralston,Black,SDN
77,85,2014,Joseph John,Maddon,TBA
76,73,1906,James Robert,McAleer,SLA
76,75,1932,Stanley Raymond,Harris,DET
76,76,1911,Harold Homer,Chase,NYA
76,76,1934,Stanley Raymond,Harris,BOS
76,76,1942,William Boyd,McKechnie,CIN
76,76,1953,Stanley Raymond,Harris,WS1
76,76,1957,Paul Rapier,Richards,BAL
76,77,1916,Clark Calvin,Griffith,WS1
76,77,1920,James Timothy,Burke,SLA
76,77,1957,Major Kerby,Farrell,CLE
76,78,1922,Wilbert,Robinson,BRO
76,78,1923,Wilbert,Robinson,BRO
76,78,1946,Oswald Louis,Bluege,WS1
76,78,1952,Louis,Boudreau,BOS
76,78,1956,Frederick Charles,Hutchinson,SLN
76,78,1972,Robert Granville,Lemon,KCA
76,83,1975,Francis Ralph,Quilici,MIN
76,84,1962,Michael Franklin,Higgins,BOS
76,85,1963,John Michael,Pesky,BOS
76,85,1967,Henry Albert,Bauer,BAL
76,85,1967,Gilbert Raymond,Hodges,WS2
76,85,1973,Edwin Lee,Mathews,ATL
76,85,1980,Patrick,Corrales,TEX
76,85,1990,Frank,Robinson,BAL
76,85,1998,Louis Victor,Piniella,SEA
76,85,2006,Felipe Rojas,Alou,SFN
76,86,1961,Michael Franklin,Higgins,BOS
76,86,1964,Robert Daniel,Kennedy,CHN
76,86,1968,Walter Emmons,Alston,LAN
76,86,1970,Chalmer Luman,Harris,ATL
76,86,1970,Alvin Ralph,Dark,CLE
76,86,1970,Albert Fred,Schoendienst,SLN
76,86,1971,Harold Ross,Phillips,CAL
76,86,1974,Delmar Wesley,Crandall,ML4
76,86,1976,Frank Joseph,Lucchesi,TEX
76,86,1978,Richard Hirschfeld,Williams,MON
76,86,1982,Rene George,Lachemann,SEA
76,86,1987,Harold Clifton,Lanier,HOU
76,86,1988,Dorrel Norman Elvert,Herzog,SLN
76,86,1992,Dudley Michael,Hargrove,CLE
76,86,1992,William Nathaniel,Showalter,NYA
76,86,1993,Dudley Michael,Hargrove,CLE
76,86,1996,James David,Riggleman,CHN
76,86,1997,Bruce Douglas,Bochy,SDN
76,86,2000,Bruce Douglas,Bochy,SDN
76,86,2004,David Allen,Miley,CIN
76,86,2006,Robert Paul,Melvin,ARI
76,86,2006,Clinton Merrick,Hurdle,COL
76,86,2007,Robert Peter,Geren,OAK
76,86,2010,James Bradley,Mills,HOU
76,86,2012,Harry Ralston,Black,SDN
76,86,2013,Harry Ralston,Black,SDN
76,86,2013,Bruce Douglas,Bochy,SFN
76,86,2014,Bryan Roberts,Price,CIN
76,86,2015,Lloyd Glenn,McClendon,SEA
75,73,1899,Thomas Everett,Burns,CHN
75,74,1911,Roger Philip,Bresnahan,SLN
75,76,1938,Stanley Raymond,Harris,WS1
75,77,1899,Fred Clifford,Clarke,LS3
75,78,1912,Henry M.,O'Day,CIN
75,78,1923,Owen Joseph,Bush,WS1
75,78,1927,John Charles,Hendricks,CIN
75,79,1904,Charles Augustus,Nichols,SLN
75,79,1910,Clark Calvin,Griffith,CIN
75,79,1914,Wilbert,Robinson,BRO
75,79,1920,Frederick Francis,Mitchell,CHN
75,79,1920,Wesley Branch,Rickey,SLN
75,79,1921,Hugh,Duffy,BOS
75,79,1928,Stanley Raymond,Harris,WS1
75,79,1930,Stanley Raymond,Harris,DET
75,79,1931,Jewel Winklemeyer,Ens,PIT
75,79,1940,Charles Leo,Hartnett,CHN
75,79,1941,Roger Thorpe,Peckinpaugh,CLE
75,79,1941,Delmer David,Baker,DET
75,79,1942,Louis,Boudreau,CLE
75,79,1955,George Robert,Tebbetts,CIN
75,79,1961,Daniel Edward,Murtaugh,PIT
75,79,1988,Octavio Victor,Rojas,CAL
75,80,1972,Delbert W.,Rice,CAL
75,81,1972,Albert Fred,Schoendienst,SLN
75,86,1975,Charles William,Tanner,CHA
75,86,1980,James David,Bristol,SFN
75,86,1990,John David,Wathan,KCA
75,86,1996,Robert Raymond,Boone,KCA
75,86,1999,Jerry,Manuel,CHA
75,86,1999,Anthony,LaRussa,SLN
75,86,2002,Robert John,Valentine,NYN
75,86,2008,Robert Peter,Geren,OAK
75,87,1965,William Joseph,Rigney,CAL
75,87,1967,Joseph Wilbur,Adcock,CLE
75,87,1975,Rufus James,Marshall,CHN
75,87,1975,Gene William,Mauch,MON
75,87,1976,Rufus James,Marshall,CHN
75,87,1977,Richard Hirschfeld,Williams,MON
75,87,1977,Joseph Salvatore,Altobelli,SFN
75,87,1984,Patrick,Corrales,CLE
75,87,1984,Charles William,Tanner,PIT
75,87,1985,John Frederick,Felske,PHI
75,87,1987,Gene William,Mauch,CAL
75,87,1987,Robert John,Valentine,TEX
75,87,1990,Arthur Henry,Howe,HOU
75,87,1991,Roger Lee,Craig,SFN
75,87,1992,George Lee,Anderson,DET
75,87,1993,James Richard,Leyland,PIT
75,87,1998,Terry Jon,Francona,PHI
75,87,2001,Michael Lorri,Scioscia,ANA
75,87,2003,Lloyd Glenn,McClendon,PIT
75,87,2005,Felipe Rojas,Alou,SFN
75,87,2006,Edgar Frederick,Yost,MIL
75,87,2007,Ronald,Washington,TEX
75,87,2008,Thomas Brad,Hillman,KCA
75,87,2009,Robert Peter,Geren,OAK
75,87,2009,Harry Ralston,Black,SDN
75,87,2009,Clarence Edwin,Gaston,TOR
75,87,2012,Eric Michael,Wedge,SEA
75,87,2016,Walter William,Weiss,COL
74,77,1909,George Tweedy,Stallings,NYA
74,77,1926,John Joseph,McGraw,NY1
74,78,1924,George Harold,Sisler,SLA
74,78,1935,James Joseph,Dykes,CHA
74,79,1909,William Jeremiah,Murray,PHI
74,79,1917,Clark Calvin,Griffith,WS1
74,79,1941,William Harold,Terry,NY1
74,79,1943,James,Wilson,CHN
74,79,1958,Paul Rapier,Richards,BAL
74,80,1914,Charles Sebastian,Dooin,PHI
74,80,1917,Frederick Francis,Mitchell,CHN
74,80,1936,Joseph Edward,Cronin,BOS
74,80,1936,Charles Walter,Dressen,CIN
74,80,1954,George Robert,Tebbetts,CIN
74,80,1959,Paul Rapier,Richards,BAL
74,80,1959,Robert Boden,Scheffing,CHN
74,80,1991,Derrel McKinley,Harrelson,NYN
74,86,1966,Alvin Ralph,Dark,KC1
74,86,1971,William Joseph,Rigney,MIN
74,87,1976,Ralph George,Houk,DET
74,87,2015,Bradley David,Ausmus,DET
74,88,1963,Daniel Edward,Murtaugh,PIT
74,88,1973,Delmar Wesley,Crandall,ML4
74,88,1976,William Joseph,Rigney,SFN
74,88,1977,Ralph George,Houk,DET
74,88,1978,William Charles,Virdon,HOU
74,88,1983,Russell Eugene,Nixon,CIN
74,88,1983,Stephen,Boros,OAK
74,88,1984,Anthony,LaRussa,CHA
74,88,1985,Charles Keith,Cottier,SEA
74,88,1986,Stephen,Boros,SDN
74,88,1989,James Richard,Leyland,PIT
74,88,1990,Jay Thomas,Kelly,MIN
74,88,1990,Thomas Lynn,Trebelhorn,ML4
74,88,1991,Louis Victor,Piniella,CIN
74,88,1996,Clarence Edwin,Gaston,TOR
74,88,1998,Philip Mason,Garner,MIL
74,88,1998,Arthur Henry,Howe,OAK
74,88,1999,Bruce Douglas,Bochy,SDN
74,88,2000,Dudley Michael,Hargrove,BAL
74,88,2003,Clinton Merrick,Hurdle,COL
74,88,2008,Johnnie B.,Baker,CIN
74,88,2008,Clinton Merrick,Hurdle,COL
74,88,2008,James Richard,Leyland,DET
74,88,2012,Terry Lee,Collins,NYN
74,88,2013,Walter William,Weiss,COL
74,88,2013,Ronald Jon,Roenicke,MIL
74,88,2013,Terry Lee,Collins,NYN
74,88,2013,John Michael,Gibbons,TOR
74,88,2016,Michael Lorri,Scioscia,LAA
73,79,1912,Charles Sebastian,Dooin,PHI
73,79,1933,Stanley Raymond,Harris,DET
73,80,1915,Roger Philip,Bresnahan,CHN
73,80,1937,Stanley Raymond,Harris,WS1
73,81,1908,John Henry,Ganzel,CIN
73,81,1915,Fred Clifford,Clarke,PIT
73,81,1942,Delmer David,Baker,DET
73,81,1947,John Henry,Neun,CIN
73,81,1949,Leo Ernest,Durocher,NY1
73,81,1951,Robert Abial,Rolfe,DET
73,81,1951,Edwin Milby,Sawyer,PHI
73,81,1958,Harry Francis,Craft,KC1
73,81,1960,Harry Arthur,Lavagetto,WS1
73,88,1970,Frank Joseph,Lucchesi,PHI
73,89,1963,Edmund Walter,Lopat,KC1
73,89,1967,Walter Emmons,Alston,LAN
73,89,1968,Gilbert Raymond,Hodges,NYN
73,89,1970,Gene William,Mauch,MON
73,89,1976,John Francis,McNamara,SDN
73,89,1978,Gene William,Mauch,MIN
73,89,1980,Gerald Francis,Coleman,SDN
73,89,1982,Lee Constantine,Elia,CHN
73,89,1986,Earl Sidney,Weaver,BAL
73,89,1986,Thomas Charles,Lasorda,LAN
73,89,1987,Thomas Charles,Lasorda,LAN
73,89,1989,James Kenneth,Lefebvre,SEA
73,89,1992,Clell Lavern,Hobson,BOS
73,89,1996,James Richard,Leyland,PIT
73,89,1997,Anthony,LaRussa,SLN
73,89,2000,David Earl,Lopes,MIL
73,89,2001,David Gus,Bell,COL
73,89,2007,Manuel Elias,Acta,WAS
73,89,2011,James Edwin,Tracy,COL
73,89,2012,John Edward,Farrell,TOR
73,89,2014,Robin Mark,Ventura,CHA
73,89,2014,Richard Avina,Renteria,CHN
73,89,2014,Ryne Dee,Sandberg,PHI
73,89,2016,Craig John,Counsell,MIL
72,76,1898,William Henry,Watkins,PIT
72,80,1940,William Harold,Terry,NY1
72,80,1943,James Luther,Sewell,SLA
72,81,1915,Miller James,Huggins,SLN
72,81,1917,George Tweedy,Stallings,BSN
72,81,1920,Edward Grant,Barrow,BOS
72,81,1955,Stanley Camfield,Hack,CHN
72,82,1932,Charles Evard,Street,SLN
72,82,1944,Louis,Boudreau,CLE
72,82,1944,Cornelius Alexander,Mack,PHA
72,82,1954,Edward Raymond,Stanky,SLN
72,82,1958,Robert Boden,Scheffing,CHN
72,84,1972,Kenneth Joseph,Aspromonte,CLE
72,85,1997,Clarence Edwin,Gaston,TOR
72,89,1975,Richard Hirschfeld,Williams,CAL
72,89,1986,Charles William,Tanner,ATL
72,89,1998,Anthony Joseph,Muser,KCA
72,89,2002,Lloyd Glenn,McClendon,PIT
72,89,2004,Lloyd Glenn,McClendon,PIT
72,90,1962,Henry Albert,Bauer,KC1
72,90,1966,Grady Edgebert,Hatton,HOU
72,90,1967,Ralph George,Houk,NYA
72,90,1974,Ralph George,Houk,DET
72,90,1976,Albert Fred,Schoendienst,SLN
72,90,1992,Harold Abraham,McRae,KCA
72,90,1992,Jeffrey Allen,Torborg,NYN
72,90,1992,Roger Lee,Craig,SFN
72,90,1999,James Richard,Leyland,COL
72,90,2000,Lawrence Edward,Dierker,HOU
72,90,2002,Jerry Austin,Narron,TEX
72,90,2004,Alan Stuart,Trammell,DET
72,90,2007,Oswaldo Jose,Guillen,CHA
72,90,2008,Robert Joe,Cox,ATL
72,90,2008,Bruce Douglas,Bochy,SFN
72,90,2011,Clinton Merrick,Hurdle,PIT
72,90,2012,Edgar Frederick,Yost,KCA
71,78,1905,Clark Calvin,Griffith,NYA
71,78,1906,William Reginald,Armour,DET
71,80,1892,Patrick Thomas,Powers,NY1
71,81,1910,James Thomas,McGuire,CLE
71,81,1924,Cornelius Alexander,Mack,PHA
71,81,1929,Walter Perry,Johnson,WS1
71,81,1934,Charles Dillon,Stengel,BRO
71,81,1986,George Irvin,Bamberger,ML4
71,82,1906,Hugh,Duffy,PHI
71,82,1914,Wesley Branch,Rickey,SLA
71,82,1917,William Edward,Donovan,NYA
71,82,1921,Tyrus Raymond,Cobb,DET
71,82,1926,Wilbert,Robinson,BRO
71,82,1929,Burton Edwin,Shotton,PHI
71,83,1915,Charles Lincoln,Herzog,CIN
71,83,1936,William Boyd,McKechnie,BSN
71,83,1944,James Joseph,Dykes,CHA
71,83,1945,Joseph Edward,Cronin,BOS
71,83,1949,William Adam,Meyer,PIT
71,83,1956,Edward Mayo,Smith,PHI
71,83,1958,Walter Emmons,Alston,LAN
71,83,1959,Solomon Joseph,Hemus,SLN
71,88,1966,Gilbert Raymond,Hodges,WS2
71,90,1971,Gene William,Mauch,MON
71,90,1985,George Irvin,Bamberger,ML4
71,90,1988,James Louis,Fregosi,CHA
71,91,1973,Kenneth Joseph,Aspromonte,CLE
71,91,1973,Daniel Leonard,Ozark,PHI
71,91,1974,Lawrence Peter,Berra,NYN
71,91,1975,John Francis,McNamara,SDN
71,91,1991,Carl Harrison,Merrill,NYA
71,91,1993,Robert Leroy,Rodgers,CAL
71,91,1993,Jay Thomas,Kelly,MIN
71,91,2000,Johnny Lane,Oates,TEX
71,91,2003,Dudley Michael,Hargrove,BAL
71,91,2003,William Nathaniel,Showalter,TEX
71,91,2004,Arthur Henry,Howe,NYN
71,91,2005,Alan Stuart,Trammell,DET
71,91,2005,James Edwin,Tracy,LAN
71,91,2006,Frank,Robinson,WAS
71,91,2007,Fredi Jesus,Gonzalez,FLO
71,91,2007,Bruce Douglas,Bochy,SFN
71,91,2011,Gregory Michael,Quade,CHN
71,91,2011,Edgar Frederick,Yost,KCA
71,91,2011,Harry Ralston,Black,SDN
71,91,2013,Eric Michael,Wedge,SEA
71,91,2014,John Edward,Farrell,BOS
71,91,2016,Peter,Mackanin,PHI
70,78,1907,Clark Calvin,Griffith,NYA
70,81,1898,Fred Clifford,Clarke,LS3
70,81,1917,Wilbert,Robinson,BRO
70,83,1911,Clark Calvin,Griffith,CIN
70,83,1921,Patrick Joseph,Moran,CIN
70,83,1925,David James,Bancroft,BSN
70,83,1927,Ray William,Schalk,CHA
70,83,1929,Wilbert,Robinson,BRO
70,83,1935,Charles Dillon,Stengel,BRO
70,84,1914,James Joseph,Callahan,CHA
70,84,1925,Tristram E.,Speaker,CLE
70,84,1929,Stanley Raymond,Harris,DET
70,84,1930,William Boyd,McKechnie,BSN
70,84,1941,James,Wilson,CHN
70,84,1941,Stanley Raymond,Harris,WS1
70,84,1947,Theodore Amar,Lyons,CHA
70,84,1951,James Joseph,Dykes,PHA
70,84,1953,Leo Ernest,Durocher,NY1
70,86,1972,Gene William,Mauch,MON
70,90,1964,John Michael,Pesky,BOS
70,90,1980,Anthony,LaRussa,CHA
70,91,1961,William Joseph,Rigney,LAA
70,91,1963,William Joseph,Rigney,LAA
70,91,1988,Robert John,Valentine,TEX
70,91,2004,Louis Victor,Piniella,TBA
70,92,1965,Gilbert Raymond,Hodges,WS2
70,92,1970,Theodore Samuel,Williams,WS2
70,92,1976,James David,Bristol,ATL
70,92,1983,John Francis,McNamara,CAL
70,92,1983,William Frederick,Gardner,MIN
70,92,1992,James Louis,Fregosi,PHI
70,92,1998,Jay Thomas,Kelly,MIN
70,92,2006,Samuel Benedict,Perlozzo,BAL
70,92,2009,Jerry,Manuel,NYN
70,92,2014,Ronald Clyde,Gardenhire,MIN
69,80,1938,Burleigh Arland,Grimes,BRO
69,82,1913,George Tweedy,Stallings,BSN
69,83,1907,James Robert,McAleer,SLA
69,83,1915,John Joseph,McGraw,NY1
69,83,1915,William Edward,Donovan,NYA
69,83,1923,Cornelius Alexander,Mack,PHA
69,84,1912,Hugh Ambrose,Jennings,DET
69,85,1914,Fred Clifford,Clarke,PIT
69,85,1922,Jesse Clyde,Milan,WS1
69,85,1923,William J.,Gleason,CHA
69,85,1925,Miller James,Huggins,NYA
69,85,1946,William Benjamin,Chapman,PHI
69,85,1947,Charles John,Grimm,CHN
69,85,1954,Louis,Boudreau,BOS
69,85,1956,Paul Rapier,Richards,BAL
69,85,1957,William Joseph,Rigney,NY1
69,86,1972,Charles Francis,Fox,SFN
69,90,1978,Jeffrey Allen,Torborg,CLE
69,92,1971,James David,Bristol,ML4
69,92,1984,Douglas Lee,Rader,TEX
69,92,1987,Charles William,Tanner,ATL
69,92,1989,Jeffrey Allen,Torborg,CHA
69,92,1999,Larry Alton,Parrish,DET
69,92,2000,Lawrence Lee,Rothschild,TBA
69,93,1967,Grady Edgebert,Hatton,HOU
69,93,1969,Joseph Lowell,Gordon,KCA
69,93,1978,Robert Joe,Cox,ATL
69,93,1993,Philip Mason,Garner,ML4
69,93,1998,Gene William,Lamont,PIT
69,93,1999,Lawrence Lee,Rothschild,TBA
69,93,2000,Jay Thomas,Kelly,MIN
69,93,2000,Gene William,Lamont,PIT
69,93,2005,Dudley Michael,Hargrove,SEA
69,93,2007,David Gus,Bell,KCA
69,93,2010,Manuel Elias,Acta,CLE
69,93,2010,James David,Riggleman,WAS
69,93,2011,William Nathaniel,Showalter,BAL
69,93,2012,Robert John,Valentine,BOS
69,93,2012,Oswaldo Jose,Guillen,MIA
69,93,2016,Walter William,Hale,ARI
69,93,2016,Robert Paul,Melvin,OAK
68,82,1934,Cornelius Alexander,Mack,PHA
68,84,1920,Clark Calvin,Griffith,WS1
68,84,1943,Joseph Edward,Cronin,BOS
68,85,1908,Cornelius Alexander,Mack,PHA
68,85,1910,Hugh,Duffy,CHA
68,85,1925,Wilbert,Robinson,BRO
68,85,1925,Arthur,Fletcher,PHI
68,85,1935,Charles Walter,Dressen,CIN
68,85,1939,Harold Joseph,Traynor,PIT
68,86,1928,George Joseph,Moriarty,DET
68,86,1942,James,Wilson,CHN
68,86,1946,Louis,Boudreau,CLE
68,86,1951,James Luther,Sewell,CIN
68,86,1954,Frederick Charles,Hutchinson,DET
68,93,1979,Roger Lee,Craig,SDN
68,93,2008,David Michael,Trembley,BAL
68,94,1982,Alfred Manuel,Martin,OAK
68,94,1993,Anthony,LaRussa,OAK
68,94,1996,Johnnie B.,Baker,SFN
68,94,1997,James David,Riggleman,CHN
68,94,1997,Jay Thomas,Kelly,MIN
68,94,1997,Terry Jon,Francona,PHI
68,94,1999,Felipe Rojas,Alou,MON
68,94,2001,David Earl,Lopes,MIL
68,94,2003,Eric Michael,Wedge,CLE
68,94,2003,Edgar Frederick,Yost,MIL
68,94,2004,Clinton Merrick,Hurdle,COL
68,94,2007,James Edwin,Tracy,PIT
68,94,2015,Walter William,Weiss,COL
68,94,2015,Robert Paul,Melvin,OAK
68,94,2016,Bryan Roberts,Price,CIN
68,94,2016,Andrew Mulligan,Green,SDN
68,94,2016,Kevin Forrest,Cash,TBA
67,83,1933,Lewis Albert,Fonseca,CHA
67,84,1914,George Thomas,Stovall,KCF
67,85,1908,Joseph D.,Cantillon,WS1
67,85,1934,Rogers,Hornsby,SLA
67,86,1916,Joseph Bert,Tinker,CHN
67,86,1924,Tristram E.,Speaker,CLE
67,86,1935,Stanley Raymond,Harris,WS1
67,87,1924,Leo Alexander,Fohl,BOS
67,87,1936,Charles Dillon,Stengel,BRO
67,87,1940,Fred Girard,Haney,SLA
67,87,1944,Melvin Thomas,Ott,NY1
67,87,1950,Stanley Raymond,Harris,WS1
67,87,1956,William Joseph,Rigney,NY1
67,87,1960,Frederick Charles,Hutchinson,CIN
67,94,1975,Delmar Wesley,Crandall,ML4
67,94,1984,Rene George,Lachemann,ML4
67,94,2004,Edgar Frederick,Yost,MIL
67,95,1968,William Joseph,Rigney,CAL
67,95,1971,Frank Joseph,Lucchesi,PHI
67,95,1977,Alexander Peter,Grammas,ML4
67,95,1979,Darrell Dean,Johnson,SEA
67,95,1980,Joseph Paul,Torre,NYN
67,95,1980,Robert James,Mattick,TOR
67,95,1987,Calvin Edwin,Ripken,BAL
67,95,1989,Nicholas Tomas,Leyva,PHI
67,95,1993,Don Edward,Baylor,COL
67,95,1996,James Louis,Fregosi,PHI
67,95,1999,James David,Riggleman,CHN
67,95,2000,Felipe Rojas,Alou,MON
67,95,2002,Dudley Michael,Hargrove,BAL
67,95,2004,Frank,Robinson,MON
67,95,2005,Clinton Merrick,Hurdle,COL
67,95,2005,Louis Victor,Piniella,TBA
67,95,2006,James Edwin,Tracy,PIT
67,95,2008,John William,Russell,PIT
67,95,2011,Eric Michael,Wedge,SEA
67,95,2015,Fredi Jesus,Gonzalez,ATL
66,81,1942,Frank Francis,Frisch,PIT
66,85,1910,James Robert,McAleer,WS1
66,86,1906,Patrick Joseph,Donovan,BRO
66,86,1926,David James,Bancroft,BSN
66,86,1934,Joseph Edward,Cronin,WS1
66,87,1907,Edward Hugh,Hanlon,CIN
66,87,1913,Hugh Ambrose,Jennings,DET
66,87,1927,John,McCallister,CLE
66,87,1950,James Luther,Sewell,CIN
66,88,1929,John Charles,Hendricks,CIN
66,88,1931,Burton Edwin,Shotton,PHI
66,88,1954,Stanley Raymond,Harris,WS1
66,88,1956,Robert Randall,Bragan,PIT
66,88,1959,Harry Francis,Craft,KC1
66,94,1979,Robert Joe,Cox,ATL
66,95,1966,Wesley Noreen,Westrum,NYN
66,95,1976,Alexander Peter,Grammas,ML4
66,95,2003,Arthur Henry,Howe,NYN
66,96,1963,Harry Francis,Craft,HOU
66,96,1978,Joseph Paul,Torre,NYN
66,96,2001,Robert Raymond,Boone,CIN
66,96,2001,Philip Mason,Garner,DET
66,96,2002,Bruce Douglas,Bochy,SDN
66,96,2006,Johnnie B.,Baker,CHN
66,96,2007,Joseph John,Maddon,TBA
66,96,2012,Ronald Clyde,Gardenhire,MIN
66,96,2013,Dale Curtis,Sveum,CHN
66,96,2013,Ronald Clyde,Gardenhire,MIN
66,96,2014,Walter William,Weiss,COL
65,83,1907,Patrick Joseph,Donovan,BRO
65,84,1913,William Frederick,Dahlen,BRO
65,87,1904,James Robert,McAleer,SLA
65,87,1935,Rogers,Hornsby,SLA
65,87,1939,Stanley Raymond,Harris,WS1
65,87,1940,Charles Dillon,Stengel,BSN
65,88,1927,Wilbert,Robinson,BRO
65,88,1933,Max George,Carey,BRO
65,89,1916,James Joseph,Callahan,PIT
65,89,1922,Cornelius Alexander,Mack,PHA
65,89,1924,Wesley Branch,Rickey,SLN
65,89,1944,Robert Hunter,Coleman,BSN
65,89,1953,Philip Joseph,Cavarretta,CHN
65,91,2012,Manuel Elias,Acta,CLE
65,95,1980,James Louis,Fregosi,CAL
65,96,1968,James Robert,Lemon,WS2
65,97,1965,Chalmer Luman,Harris,HOU
65,97,1970,James David,Bristol,ML4
65,97,1982,George Irvin,Bamberger,NYN
65,97,1987,Lawrence Robert,Bowa,SDN
65,97,1991,Arthur Henry,Howe,HOU
65,97,1997,Arthur Henry,Howe,OAK
65,97,1998,William Nathaniel,Showalter,ARI
65,97,1998,Felipe Rojas,Alou,MON
65,97,2000,Don Edward,Baylor,CHN
65,97,2000,Terry Jon,Francona,PHI
65,97,2001,Anthony Joseph,Muser,KCA
65,97,2009,Eric Michael,Wedge,CLE
65,97,2009,Thomas Brad,Hillman,KCA
64,86,1911,William Frederick,Dahlen,BRO
64,86,1946,William Boyd,McKechnie,CIN
64,87,1905,Garland,Stahl,WS1
64,87,1906,Edward Hugh,Hanlon,CIN
64,89,1913,Joseph Bert,Tinker,CIN
64,89,1935,James,Wilson,PHI
64,89,1950,Frank Francis,Frisch,CHN
64,90,1910,William Frederick,Dahlen,BRO
64,90,1911,James Robert,McAleer,WS1
64,90,1930,William,Killefer,SLA
64,90,1931,William Boyd,McKechnie,BSN
64,90,1940,Stanley Raymond,Harris,WS1
64,90,1941,Cornelius Alexander,Mack,PHA
64,90,1944,Oswald Louis,Bluege,WS1
64,90,1947,Oswald Louis,Bluege,WS1
64,90,1948,Charles John,Grimm,CHN
64,90,1951,William Adam,Meyer,PIT
64,90,1954,Stanley Camfield,Hack,CHN
64,90,1959,Edwin Milby,Sawyer,PHI
64,96,1962,Harry Francis,Craft,HOU
64,97,1976,Paul Rapier,Richards,CHA
64,97,1999,Anthony Joseph,Muser,KCA
64,98,1969,Joseph Charles,Schultz,SE1
64,98,1977,Darrell Dean,Johnson,SEA
64,98,1986,James Richard,Leyland,PIT
64,98,1992,William Francis,Plummer,SEA
64,98,1993,Rene George,Lachemann,FLO
64,98,1999,John,Boles,FLO
64,98,2003,Bruce Douglas,Bochy,SDN
64,98,2009,David Michael,Trembley,BAL
64,98,2012,James Edwin,Tracy,COL
64,98,2015,Bryan Roberts,Price,CIN
63,88,1939,Charles Dillon,Stengel,BSN
63,90,1910,Roger Philip,Bresnahan,SLN
63,90,1912,Roger Philip,Bresnahan,SLN
63,91,1908,Joseph James,Kelley,BSN
63,91,1915,Wesley Branch,Rickey,SLA
63,91,1931,William,Killefer,SLA
63,91,1932,William,Killefer,SLA
63,91,1944,Leo Ernest,Durocher,BRO
63,91,1949,John James,Onslow,CHA
63,91,1955,Louis,Boudreau,KC1
63,91,1959,Harry Arthur,Lavagetto,WS1
63,96,1971,Theodore Samuel,Williams,WS2
63,96,2014,Kirk Harold,Gibson,ARI
63,97,1989,Russell Eugene,Nixon,ATL
63,97,1999,Jay Thomas,Kelly,MIN
63,98,2001,Dudley Michael,Hargrove,BAL
63,99,1970,Preston,Gomez,SDN
63,99,1979,Joseph Paul,Torre,NYN
63,99,1992,Thomas Charles,Lasorda,LAN
63,99,1998,Lawrence Lee,Rothschild,TBA
